,LotFrontage,LotArea,Street,Alley,Utilities,LotConfig,LandSlope,YearBuilt,YearRemodAdd,HeatingQC,X1stFlrSF,X2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,X3SsnPorch,MoSold,YrSold,ByRR,ByHWY,ByFeeder,ByPositiveFeature,Remodeled,Exterior,HasMasonVeneer,HasBasement,HasGarage,StoneBrook,NorthridgeHeights,Northridge,Crawford,OverallCond2,OverallQual2,ExterQual2,Foundation2,SalePriceT
1179,54,7681,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1921,1950,Ex,820,523,1,1,3,1,7,1,0,7,2009,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,1,Above Average,Average,Average,Brick/Tile,154900
1180,77,8335,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1954,1954,Gd,1124,0,1,0,3,1,5,1,0,4,2006,0,0,0,0,0,Wood Siding,1,0,0,0,0,0,0,Average,Average,Average,Other,93000
1181,70.04995837,11170,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1990,1991,Ex,1298,1216,2,1,4,1,8,0,0,4,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Average,Average,Average,Other,250000
1182,64,5587,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,2008,2008,Ex,1652,0,2,0,2,1,5,1,153,11,2008,0,0,0,0,0,Other,1,1,1,0,0,0,1,Average,Above Average,Above Average,Poured Concrete,392500
1183,160,15623,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1996,1996,Ex,2411,2065,3,1,4,1,10,2,0,7,2007,0,0,0,0,0,Wood Siding,1,1,1,0,0,1,0,Average,Above Average,Above Average,Poured Concrete,745000
1184,60,10800,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1920,1950,Ex,1130,0,1,0,2,1,5,1,0,6,2006,0,0,0,0,1,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,120000
1185,50,35133,Gravel,0,All Public Utilities,Inside Lot,Moderate Slope,1963,1963,Gd,1572,0,1,1,3,1,5,2,0,5,2007,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,186700
1186,60,9738,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1924,1950,Gd,949,272,1,0,4,1,7,0,0,3,2006,0,0,0,0,1,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,104900
1187,107,10615,Paved,0,All Public Utilities,Corner Log,Moderate Slope,1900,1970,TA,1014,685,2,0,3,2,7,0,0,8,2009,0,1,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,95000
1188,89,12461,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1994,1995,Ex,1624,0,2,0,2,1,5,1,0,7,2006,0,0,0,0,1,Other,1,1,1,0,0,1,0,Average,Above Average,Above Average,Poured Concrete,262000
1189,68,8935,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2002,2002,Ex,831,829,2,1,3,1,7,0,0,7,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,195000
1190,60,7500,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1999,1999,Gd,1028,776,2,1,3,1,7,1,0,6,2010,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,189000
1191,70.04995837,32463,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1961,1975,Ex,1622,0,1,0,3,1,7,1,0,3,2007,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,168000
1192,24,2645,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1999,2000,Ex,764,677,2,1,2,1,5,0,0,11,2007,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,174000
1193,60,9600,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1925,1994,Gd,842,630,1,0,3,1,6,0,0,7,2007,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,125000
1194,70.04995837,4500,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1999,1999,Ex,1224,0,2,0,2,1,5,0,0,6,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,165000
1195,80,9364,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1969,1969,TA,663,689,1,1,4,1,7,0,0,3,2010,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,158000
1196,51,8029,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2005,Ex,728,728,2,1,3,1,8,0,0,7,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,176000
1197,58,14054,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2006,Ex,879,984,2,1,4,1,9,1,0,11,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,219210
1198,65,8850,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1916,1950,Ex,815,875,1,0,3,1,7,1,0,7,2006,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,144000
1199,70,9100,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2001,2001,Ex,1212,0,2,0,3,1,6,0,0,6,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,178000
1200,75,11235,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1963,1979,Gd,1382,0,1,1,3,1,6,1,0,10,2006,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,148000
1201,71,9353,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1970,1970,Gd,864,0,1,0,3,1,5,0,0,7,2006,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,116050
1202,80,10400,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1998,1998,Ex,866,913,2,1,3,1,6,0,0,3,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,197900
1203,50,6000,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1925,1997,Ex,884,464,1,0,3,1,5,1,0,5,2009,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,117000
1204,75,9750,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2000,2001,Ex,1630,0,2,0,3,1,6,1,0,10,2009,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,213000
1205,78,10140,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1975,1975,Ex,1074,0,1,1,3,1,6,0,0,7,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,153500
1206,90,14684,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1990,1991,Gd,2196,0,2,0,3,1,7,1,0,6,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Above Average,Cinder Block,271900
1207,70.04995837,8900,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1966,1966,TA,1056,0,1,0,2,1,5,0,0,11,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,107000
1208,70,9135,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,1700,0,2,0,3,1,7,0,0,5,2006,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,200000
1209,70,7763,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1962,1980,TA,1283,0,1,0,3,1,6,0,0,10,2008,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,140000
1210,85,10182,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,2006,2006,Ex,1660,0,2,0,3,1,8,1,0,5,2006,1,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,290000
1211,70,11218,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1992,1992,Ex,1055,790,2,1,3,1,8,1,0,5,2010,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,189000
1212,152,12134,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1988,2005,Gd,1080,672,2,0,4,1,8,0,0,6,2010,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Above Average,Above Average,Other,164000
1213,50,9340,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1941,1950,TA,672,0,1,0,2,1,4,0,0,8,2009,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,113000
1214,70.04995837,10246,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1965,2001,Ex,960,0,0,0,0,1,3,0,0,5,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,145000
1215,69,10205,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1962,1962,TA,999,0,1,0,3,1,6,0,0,5,2006,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,134500
1216,99,7094,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1966,1966,TA,894,0,1,0,3,1,5,0,0,5,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,125000
1217,68,8930,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1978,1978,TA,1318,584,2,0,4,2,8,0,0,4,2010,1,0,0,0,0,Vinyl,1,0,1,0,0,0,0,Average,Average,Average,Other,112000
1218,72,8640,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2009,2009,Ex,1314,0,2,0,3,1,6,0,0,9,2009,0,0,0,0,0,Other,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,229456
1219,52,6240,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1947,1950,Gd,672,240,1,0,2,1,3,0,0,7,2006,0,0,0,0,1,Other,1,0,0,0,0,0,0,Average,Average,Average,Other,80500
1220,21,1680,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1971,1971,TA,672,546,1,1,3,1,7,0,0,4,2006,0,0,0,0,0,Other,1,1,0,0,0,0,0,Average,Average,Average,Cinder Block,91500
1221,66,7800,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1964,1964,TA,912,0,1,0,2,1,5,0,0,11,2006,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,115000
1222,55,8250,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1968,1968,Ex,1211,0,1,0,3,1,5,1,0,8,2008,0,0,1,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,134000
1223,78,10496,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1949,1950,Ex,1168,678,2,0,3,1,7,1,0,1,2007,0,1,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,143000
1224,89,10680,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1951,1951,TA,2136,0,2,0,4,1,7,0,0,10,2006,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,137900
1225,60,15384,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2004,2005,Ex,788,702,2,1,3,1,8,1,0,2,2008,1,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,184000
1226,65,10482,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1958,1958,Ex,1138,0,1,0,3,1,6,0,0,6,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,145000
1227,86,14598,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,2007,2007,Ex,894,1039,2,1,4,1,9,1,0,1,2008,0,0,1,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,214000
1228,72,8872,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1965,2008,Ex,912,0,1,0,2,1,5,0,0,12,2008,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,147000
1229,65,8769,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2008,2008,Ex,1702,0,1,1,1,1,7,1,0,10,2008,0,0,0,0,0,Metal,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,367294
1230,70,7910,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1960,1960,Gd,1507,0,2,0,4,1,7,0,0,8,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,127000
1231,70.04995837,18890,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1977,1977,Ex,1361,1259,2,2,4,2,12,1,0,8,2007,1,0,1,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,190000
1232,70,7728,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1962,1962,TA,1190,0,1,0,3,1,6,0,0,5,2006,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,132500
1233,70,9842,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1962,1962,TA,1224,0,2,0,2,2,6,0,0,3,2007,0,0,0,0,0,Hard Board,1,0,1,0,0,0,0,Average,Average,Average,Other,101800
1234,70.04995837,12160,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1959,1959,Fa,1188,0,1,0,3,1,6,0,0,5,2010,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,142000
1235,55,8525,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1911,1950,TA,1024,940,1,1,4,1,7,0,0,11,2008,0,0,0,0,1,Metal,1,1,0,0,0,0,0,Above Average,Average,Average,Poured Concrete,130000
1236,96,13132,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1914,1950,Gd,892,892,1,1,4,1,9,0,0,7,2006,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,1,Average,Average,Average,Brick/Tile,138887
1237,36,2628,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,764,862,2,1,2,1,6,0,0,6,2010,0,0,0,0,0,Vinyl,1,1,1,0,1,0,0,Average,Average,Above Average,Poured Concrete,175500
1238,41,12393,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,2004,2005,Ex,847,1101,2,1,4,1,8,1,0,9,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,195000
1239,63,13072,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2005,Ex,1141,0,1,1,3,1,6,0,0,3,2006,1,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,142500
1240,64,9037,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2006,Ex,1484,0,2,0,2,1,6,1,0,12,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,265900
1241,65,8158,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2003,Ex,884,884,2,1,3,1,8,0,0,7,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,224900
1242,83,9849,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2007,2007,Ex,1689,0,2,0,3,1,7,0,0,6,2007,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Above Average,Poured Concrete,248328
1243,85,10625,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1974,1974,TA,1173,0,2,0,3,1,6,2,0,1,2010,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,170000
1244,107,13891,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2006,Ex,2076,0,2,1,2,1,7,1,0,9,2006,0,0,0,0,0,Vinyl,0,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,465000
1245,70.04995837,11435,Paved,0,All Public Utilities,Corner Log,Moderate Slope,1929,1950,Fa,792,725,1,0,3,1,7,2,0,6,2006,0,0,0,0,1,Other,1,1,1,0,0,0,1,Above Average,Above Average,Average,Poured Concrete,230000
1246,78,12090,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1984,2003,Ex,1140,728,3,1,3,1,7,1,0,1,2007,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,178000
1247,65,8125,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2006,Ex,756,797,2,1,3,1,6,0,0,3,2006,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,186500
1248,70.04995837,12328,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1976,1976,TA,1034,0,1,0,3,1,6,0,0,5,2010,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,169900
1249,60,9600,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1917,1950,Fa,1134,924,1,1,3,1,8,1,0,4,2008,0,0,0,0,1,Other,1,1,1,0,0,0,0,Average,Average,Average,Brick/Tile,129500
1250,60,7200,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1950,1950,TA,988,0,1,0,3,1,6,0,0,5,2007,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,119000
1251,93,11160,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1968,1968,Ex,2110,0,2,1,3,1,8,2,0,4,2010,0,0,0,0,0,Other,1,1,1,0,0,0,0,Average,Average,Above Average,Cinder Block,244000
1252,70.04995837,3136,Paved,0,All Public Utilities,Corner Log,Gentle Slope,2003,2003,Ex,1405,0,2,0,2,1,6,1,0,3,2006,0,0,0,0,0,Vinyl,1,1,1,0,1,0,0,Average,Average,Above Average,Poured Concrete,171750
1253,62,9858,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1968,1968,TA,874,0,1,0,3,1,5,0,0,11,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,130000
1254,70.04995837,17542,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1974,2003,TA,1516,651,2,1,3,1,9,2,0,7,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Above Average,Cinder Block,294000
1255,60,6931,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2003,2004,Ex,760,896,2,1,3,1,7,1,0,7,2008,0,0,0,0,1,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,165400
1256,52,6240,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1931,1950,TA,959,408,1,0,3,1,6,1,0,11,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Brick/Tile,127500
1257,91,14303,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1994,1994,Ex,1987,0,2,0,2,1,7,1,0,8,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,1,0,Average,Above Average,Above Average,Poured Concrete,301500
1258,56,4060,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1922,1950,Ex,864,0,1,0,2,1,4,0,0,7,2009,0,0,1,0,1,Wood Siding,1,1,0,0,0,0,0,Above Average,Average,Average,Poured Concrete,99900
1259,59,9587,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2005,2005,Ex,1166,0,2,0,2,1,5,0,0,7,2008,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,190000
1260,65,9750,Paved,0,All Public Utilities,Frontage on 2 sides of property,Gentle Slope,1969,1969,Gd,1054,0,1,1,3,1,6,0,0,7,2008,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,151000
1261,70.04995837,24682,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1999,1999,Ex,892,783,2,1,3,1,7,1,0,6,2009,1,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Average,Poured Concrete,181000
1262,80,9600,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1956,1956,Gd,1050,0,1,0,2,1,5,0,0,6,2009,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,128900
1263,70.04995837,11250,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1957,1989,Ex,1104,684,1,0,5,1,8,2,0,11,2009,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,161500
1264,60,13515,Paved,1,All Public Utilities,Inside Lot,Gentle Slope,1919,1950,Ex,1060,764,1,0,3,1,8,1,0,7,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,180500
1265,34,4060,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1998,1999,Ex,1337,0,2,0,2,1,5,0,0,8,2008,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,181000
1266,35,3735,Paved,0,All Public Utilities,Frontage on 3 sides of property,Gentle Slope,1999,1999,Ex,713,739,2,1,3,1,6,0,0,3,2006,0,0,0,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,183900
1267,60,10120,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1910,1950,TA,964,925,1,1,4,2,9,1,0,1,2007,0,0,1,0,1,Wood Siding,1,1,1,0,0,0,0,Below Average,Below Average,Below Average,Cinder Block,122000
1268,89,13214,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2008,2009,Ex,2018,0,2,0,3,1,10,1,0,5,2010,0,0,0,0,1,Other,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,378500
1269,70.04995837,14100,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1935,1997,Ex,1968,1479,3,1,4,1,11,2,0,5,2008,0,0,0,0,1,Other,1,1,1,0,0,0,1,Above Average,Above Average,Average,Cinder Block,381000
1270,78,11344,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1958,1958,TA,874,650,1,1,3,1,7,0,0,7,2007,0,0,1,0,0,Metal,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,144000
1271,70.04995837,23595,Paved,0,All Public Utilities,Inside Lot,Sever Slope,1979,1979,TA,1332,192,0,1,0,1,4,1,0,4,2010,0,0,0,0,0,Plywood,1,1,1,0,0,0,0,Above Average,Average,Above Average,Poured Concrete,260000
1272,70.04995837,9156,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1968,1968,Gd,1489,0,2,0,3,1,7,1,0,8,2009,0,0,0,1,0,Other,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,185750
1273,70.04995837,13526,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1965,1965,TA,935,0,1,0,3,1,5,0,0,11,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,137000
1274,124,11512,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1959,2006,Gd,1357,0,1,0,2,1,5,1,0,5,2008,0,0,0,0,1,Plywood,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,177000
1275,53,5362,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1910,2003,Ex,661,589,2,0,3,1,8,1,0,11,2007,0,0,0,0,1,Wood Siding,1,1,1,0,0,0,1,Above Average,Average,Average,Poured Concrete,139000
1276,95,11345,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1948,1950,Gd,928,992,2,0,4,2,10,0,0,7,2007,0,0,1,0,1,Other,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,137000
1277,70.04995837,12936,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1972,1972,TA,735,660,1,1,3,1,6,1,0,12,2009,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,162000
1278,70.04995837,17871,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1967,1976,Fa,1724,0,1,1,3,1,7,1,0,6,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,197900
1279,75,9473,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2002,2002,Ex,1128,903,2,1,3,1,7,1,0,3,2008,0,0,0,0,0,Vinyl,0,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,237000
1280,60,7500,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1920,1950,TA,698,430,1,0,2,1,6,0,0,4,2010,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Below Average,Below Average,Average,Cinder Block,68400
1281,67,9808,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2002,2002,Ex,1573,0,2,0,3,1,6,0,0,3,2009,0,0,0,0,0,Vinyl,1,1,1,0,0,0,0,Average,Average,Above Average,Poured Concrete,227000
1282,50,8049,Paved,0,All Public Utilities,Cul-de-sac,Gentle Slope,1990,1990,TA,1339,0,2,0,2,1,6,1,0,7,2006,0,0,0,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,180000
1283,61,8800,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1977,2008,TA,1040,0,2,0,3,1,5,0,0,9,2009,0,0,0,0,1,Hard Board,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,150500
1284,94,9400,Paved,0,All Public Utilities,Corner Log,Gentle Slope,1971,1971,TA,912,912,2,2,4,2,8,0,0,4,2010,0,0,0,0,0,Metal,1,1,0,0,0,0,0,Average,Average,Average,Cinder Block,139000
1285,50,9638,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1919,1990,Ex,1699,748,2,0,4,1,10,1,0,3,2010,0,0,1,0,1,Wood Siding,1,1,1,0,0,0,0,Above Average,Average,Average,Poured Concrete,169000
1286,50,6000,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1939,1950,Ex,825,587,1,0,4,1,6,1,0,5,2009,0,0,0,0,1,Metal,1,1,1,0,0,0,0,Above Average,Average,Average,Cinder Block,132500
1287,70.04995837,9790,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,1963,1963,TA,1328,0,1,1,3,1,6,2,0,6,2010,0,0,1,0,0,Hard Board,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,143000
1288,70.04995837,36500,Paved,0,All Public Utilities,Inside Lot,Moderate Slope,1964,1964,Fa,1582,0,2,0,4,1,7,0,0,6,2006,0,0,0,0,0,Wood Siding,1,1,1,0,0,0,0,Average,Average,Average,Cinder Block,190000
1289,40,5664,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2000,2000,Ex,1659,0,2,0,2,1,5,1,0,10,2009,0,0,0,0,0,Other,1,1,1,0,0,0,0,Average,Above Average,Above Average,Poured Concrete,278000
1290,86,11065,Paved,0,All Public Utilities,Inside Lot,Gentle Slope,2006,2006,Ex,1120,850,2,1,3,1,8,1,0,10,2006,0,0,0,0,0,Vinyl,1,1,1,0,1,0,0,Average,Above Average,Above Average,Poured Concrete,281000
